CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
10445,MR.,KEITH,NARA,8/09/1963,M,M,keith20@adventure-works.com,70000,4,Bachelors,Professional,Y
10446,MR.,CEDRIC,ZENG,23/11/1963,M,M,cedric22@adventure-works.com,70000,4,Bachelors,Professional,Y
10447,MR.,SEAN,COOPER,13/11/1963,M,M,sean16@adventure-works.com,70000,4,Bachelors,Professional,Y
10448,MRS.,JULIA,BELL,3/10/1963,M,F,julia51@adventure-works.com,70000,4,Bachelors,Professional,Y
10449,MR.,JOSE,ANDERSON,4/01/1963,S,M,jose71@adventure-works.com,70000,4,Bachelors,Professional,Y
10450,MR.,AIDAN,BARNES,27/11/1963,S,M,aidan3@adventure-works.com,70000,4,Bachelors,Professional,Y
10451,MR.,ZACHARY,BRYANT,21/06/1963,M,M,zachary16@adventure-works.com,70000,4,Bachelors,Professional,Y
10452,MRS.,HANNAH,HAYES,24/06/1963,M,F,hannah44@adventure-works.com,70000,4,Bachelors,Professional,Y
10453,MS.,SARA,GREEN,7/03/1963,S,F,sara41@adventure-works.com,70000,0,Bachelors,Professional,N
10454,MRS.,JOCELYN,POWELL,18/09/1963,M,F,jocelyn9@adventure-works.com,60000,3,Graduate Degree,Professional,Y
10455,MRS.,GABRIELLE,JENKINS,25/06/1963,M,F,gabrielle29@adventure-works.com,60000,3,Graduate Degree,Professional,Y
10456,MRS.,ALLISON,WATSON,28/07/1963,M,F,allison7@adventure-works.com,60000,3,Graduate Degree,Professional,Y
10457,MR.,TERRY,CHAMPION,18/08/1978,S,M,terry17@adventure-works.com,30000,0,High School,Manual,N
10458,MR.,KENNETH,GOEL,16/08/1972,S,M,kenneth16@adventure-works.com,20000,0,Partial High School,Manual,N
10459,MR.,EDWIN,YUAN,27/02/1972,S,M,edwin29@adventure-works.com,20000,0,Partial High School,Manual,Y
10460,MR.,KARL,JAI,8/07/1973,S,M,karl12@adventure-works.com,30000,0,High School,Manual,N
10461,MRS.,LESLIE,JIMENEZ,4/07/1973,M,F,leslie6@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
10462,MRS.,CRYSTAL,ZHANG,28/03/1973,M,F,crystal2@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
10463,MRS.,CHRISTINA,ROGERS,11/09/1973,M,F,christina18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
10464,MRS.,JESSICA,RODRIGUEZ,3/04/1973,M,F,jessica68@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
10465,MR.,BENJAMIN,LAL,6/04/1972,S,M,benjamin31@adventure-works.com,20000,0,Partial High School,Manual,Y
10466,MR.,NICOLAS,JAI,24/10/1972,S,M,nicolas9@adventure-works.com,30000,0,High School,Manual,N
10467,MR.,CRAIG,GOMEZ,6/05/1972,S,M,craig3@adventure-works.com,30000,0,High School,Manual,N
10468,MR.,JÉSUS,GILL,17/07/1972,S,M,jésus12@adventure-works.com,30000,0,High School,Manual,N
10469,MS.,JADA,MORRIS,21/03/1971,M,F,jada10@adventure-works.com,10000,0,Partial High School,Manual,N
10470,MS.,ADRIANA,RANA,10/02/1971,S,F,adriana12@adventure-works.com,10000,0,Partial High School,Manual,N
10471,MS.,VALERIE,GUO,8/07/1971,S,F,valerie19@adventure-works.com,20000,0,Partial High School,Manual,Y
10472,MR.,CEDRIC,CHANDER,25/11/1971,S,M,cedric34@adventure-works.com,20000,0,Partial High School,Manual,N
10473,MR.,ALVIN,TANG,12/07/1971,S,M,alvin26@adventure-works.com,20000,0,Partial High School,Manual,N
10474,MR.,DREW,YUAN,8/10/1971,S,M,drew7@adventure-works.com,30000,0,High School,Manual,N
10475,MR.,RICKY,TORRES,27/05/1971,S,M,ricky12@adventure-works.com,30000,0,High School,Manual,N
10476,MR.,CASEY,ORTEGA,1/07/1971,S,M,casey46@adventure-works.com,40000,2,Partial College,Clerical,Y
10477,MRS.,KATRINA,GOEL,6/09/1971,S,F,katrina18@adventure-works.com,40000,2,Partial College,Clerical,Y
10478,MR.,HENRY,SURI,15/02/1971,S,M,henry2@adventure-works.com,40000,2,Partial College,Clerical,Y
10479,MRS.,MARIAH,BENNETT,15/10/1917,M,F,mariah5@adventure-works.com,10000,4,Partial High School,Manual,Y
10480,MRS.,BAILEY,GREEN,17/07/1974,S,F,bailey34@adventure-works.com,40000,3,Partial College,Clerical,Y
10481,MR.,ALBERT,ORTEGA,17/09/1974,M,M,albert22@adventure-works.com,40000,3,Partial College,Clerical,N
10482,MS.,SARAH,BROWN,11/01/1974,S,F,sarah6@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
10483,MR.,JESSE,MORRIS,17/12/1930,S,M,jesse19@adventure-works.com,70000,5,Graduate Degree,Skilled Manual,Y
10484,MRS.,OLIVIA,SIMMONS,4/02/1931,M,F,olivia60@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
10485,MS.,SAMANTHA,THOMAS,27/07/1966,S,F,samantha12@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N
10486,MR.,BRANDON,MARTIN,2/09/1966,S,M,brandon35@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N
10487,MS.,SAVANNAH,WARD,6/11/1966,S,F,savannah11@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N
10488,MS.,ALYSSA,ASHE,28/07/1966,S,F,alyssa9@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N
10489,MR.,BOBBY,SAI,21/06/1966,S,M,bobby4@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N
10490,MR.,ETHAN,RODRIGUEZ,6/10/1966,M,M,ethan38@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y
10491,MRS.,GABRIELLE,WATSON,14/05/1953,M,F,gabrielle18@adventure-works.com,10000,2,High School,Manual,N
10492,MR.,DALTON,POWELL,19/10/1953,M,M,dalton54@adventure-works.com,10000,2,High School,Manual,Y
10493,MRS.,TRACY,SHE,18/07/1953,M,F,tracy2@adventure-works.com,20000,2,High School,Manual,N
10494,MR.,LOGAN,SHARMA,1/04/1954,M,M,logan3@adventure-works.com,40000,1,Partial College,Clerical,Y
10495,MR.,JUAN,RAMIREZ,4/10/1954,M,M,juan17@adventure-works.com,40000,1,Partial College,Clerical,Y
10496,MRS.,ABIGAIL,SANDERS,8/07/1955,M,F,abigail24@adventure-works.com,30000,1,High School,Clerical,Y
10497,MRS.,PAIGE,GONZALES,6/02/1955,M,F,paige16@adventure-works.com,30000,2,High School,Clerical,N
10498,MRS.,PAIGE,BLUE,11/09/1955,M,F,paige38@adventure-works.com,30000,2,High School,Clerical,N
10499,MR.,CHARLES,MARTINEZ,26/04/1955,M,M,charles21@adventure-works.com,40000,1,Partial College,Clerical,Y
10500,MR.,WARREN,SHARMA,10/10/1956,M,M,warren40@adventure-works.com,30000,2,High School,Skilled Manual,N
10501,MRS.,HALEY,MURPHY,8/12/1957,M,F,haley6@adventure-works.com,30000,2,High School,Skilled Manual,Y
10502,MRS.,CASSIDY,SIMMONS,18/02/1957,M,F,cassidy16@adventure-works.com,30000,2,High School,Skilled Manual,Y
10503,MRS.,ANDREA,BROOKS,4/02/1958,M,F,andrea2@adventure-works.com,40000,2,Partial College,Clerical,Y
10504,MRS.,KATHERINE,TORRES,9/10/1958,S,F,katherine17@adventure-works.com,40000,2,Partial College,Clerical,Y
10505,MRS.,BRITTANY,GONZALES,5/11/1958,M,F,brittany15@adventure-works.com,40000,2,Partial College,Clerical,Y
10506,MRS.,HAILEY,GRAY,11/11/1958,S,F,hailey15@adventure-works.com,40000,2,Partial College,Clerical,Y
10507,MRS.,MEGAN,ROSS,14/06/1958,M,F,megan54@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y
10508,MR.,JOSE,PARKER,11/12/1958,S,M,jose37@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,N
10509,MRS.,CARMEN,PATEL,9/09/1958,S,F,carmen7@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,N
10510,MR.,JONATHAN,ROSS,13/05/1958,M,M,jonathan3@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y
10511,MR.,GERALD,SARA,2/03/1958,M,M,gerald40@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,N
10512,MR.,ANGEL,KING,13/07/1959,M,M,angel41@adventure-works.com,40000,2,Partial College,Clerical,Y
10513,MR.,DEVIN,ROBERTS,18/11/1959,S,M,devin36@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
10514,MR.,RAUL,JAI,8/05/1959,S,M,raul10@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,N
10515,MRS.,SARA,CAMPBELL,25/05/1959,S,F,sara32@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
10516,MR.,SPENCER,WOOD,5/05/1959,M,M,spencer3@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
10517,MS.,TIFFANY,HUANG,9/03/1972,M,F,tiffany6@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
10518,MS.,MANDY,YANG,12/09/1972,S,F,mandy6@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
10519,MS.,GABRIELLE,CANNATA,21/08/1972,S,F,gabrielle50@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N
10520,MS.,ARIANNA,FLORES,24/06/1973,M,F,arianna10@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y
10521,MS.,MADISON,HARRIS,9/07/1973,S,F,madison14@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y
10522,MRS.,ALEXANDRIA,MORGAN,11/07/1973,S,F,alexandria35@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
10523,MR.,NOAH,CAMPBELL,20/04/1973,M,M,noah34@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
10524,MRS.,ALEXANDRA,DIAZ,25/07/1973,M,F,alexandra43@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
10525,MR.,IAN,JOHNSON,24/10/1972,S,M,ian2@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
10526,MR.,IAN,SIMMONS,4/11/1971,S,M,ian55@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
10527,MRS.,GRACE,GARCIA,2/08/1971,M,F,grace16@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
10528,MRS.,GRACE,DIAZ,25/04/1971,M,F,grace68@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y
10529,MR.,THOMAS,THOMPSON,24/04/1971,M,M,thomas77@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,N
10530,MR.,TIMOTHY,RIVERA,19/08/1962,S,M,timothy18@adventure-works.com,10000,1,Graduate Degree,Manual,Y
10531,MR.,FRANCIS,ALONSO,18/09/1962,M,M,francis5@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
10532,MR.,DALE,RAI,21/08/1962,S,M,dale15@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
10533,MRS.,TAYLOR,WALKER,26/10/1962,M,F,taylor69@adventure-works.com,20000,1,Graduate Degree,Clerical,Y
10534,MRS.,ALEXA,SANDERS,14/06/1956,M,F,alexa3@adventure-works.com,70000,3,Partial College,Professional,Y
10535,MRS.,KATELYN,COX,15/11/1965,M,F,katelyn9@adventure-works.com,90000,4,Partial College,Professional,Y
10536,MRS.,THERESA,RUBIO,21/10/1965,M,F,theresa17@adventure-works.com,110000,2,Bachelors,Management,Y
10537,MRS.,EMMA,PERRY,18/03/1965,M,F,emma54@adventure-works.com,110000,3,Bachelors,Management,Y
10538,MRS.,ISABEL,FOSTER,2/08/1964,S,F,isabel15@adventure-works.com,80000,4,Bachelors,Management,Y
10539,MR.,XAVIER,HERNANDEZ,16/03/1962,M,M,xavier24@adventure-works.com,40000,3,High School,Skilled Manual,Y
10540,MR.,DERRICK,MUNOZ,16/04/1962,M,M,derrick7@adventure-works.com,70000,1,Bachelors,Professional,Y
10541,MR.,WYATT,HARRIS,25/10/1962,S,M,wyatt14@adventure-works.com,70000,1,Bachelors,Professional,N
10542,MRS.,ASHLEY,WILLIAMS,25/02/1942,S,F,ashley2@adventure-works.com,50000,4,Bachelors,Management,N
10543,MR.,CARLOS,REED,9/10/1942,M,M,carlos23@adventure-works.com,60000,3,Graduate Degree,Management,Y
10544,MR.,LOGAN,JACKSON,10/11/1942,M,M,logan63@adventure-works.com,60000,3,Graduate Degree,Management,Y
10545,MR.,RAFAEL,LI,4/04/1942,M,M,rafael3@adventure-works.com,60000,3,Graduate Degree,Management,Y
10546,MRS.,MORGAN,ROBINSON,22/11/1942,M,F,morgan39@adventure-works.com,70000,5,Bachelors,Management,Y
10547,MRS.,KAITLYN,LOPEZ,9/10/1942,M,F,kaitlyn19@adventure-works.com,70000,5,Bachelors,Management,N
10548,MR.,LUCAS,WHITE,24/03/1943,M,M,lucas26@adventure-works.com,70000,5,Bachelors,Management,Y
10549,MRS.,ALLISON,CARTER,24/11/1943,M,F,allison33@adventure-works.com,80000,5,Bachelors,Management,N
10550,MR.,ELIJAH,WANG,12/09/1943,M,M,elijah26@adventure-works.com,80000,5,Bachelors,Management,Y
10551,MRS.,PATRICIA,MALHOTRA,22/02/1944,M,F,patricia10@adventure-works.com,40000,4,High School,Professional,Y
10552,MRS.,JENNIFER,MOORE,20/04/1944,M,F,jennifer36@adventure-works.com,40000,4,High School,Professional,Y
10553,MRS.,MARGARET,SHE,18/10/1944,M,F,margaret28@adventure-works.com,40000,4,High School,Professional,Y
10554,MRS.,MAKAYLA,SANDERS,16/08/1944,S,F,makayla3@adventure-works.com,70000,4,Bachelors,Management,Y
10555,MRS.,ANDREA,HERNANDEZ,25/08/1944,M,F,andrea40@adventure-works.com,70000,4,Bachelors,Management,Y
10556,MRS.,MADISON,BROWN,11/09/1945,M,F,madison4@adventure-works.com,40000,5,High School,Professional,N
10557,MR.,NATHAN,SMITH,8/04/1945,M,M,nathan54@adventure-works.com,40000,5,High School,Professional,Y
10558,MR.,NATHANIEL,KELLY,15/08/1945,M,M,nathaniel3@adventure-works.com,40000,5,High School,Professional,N
10559,MR.,JESSE,BAKER,26/05/1945,M,M,jesse32@adventure-works.com,70000,4,Bachelors,Management,Y
10560,MRS.,MARIAH,RAMIREZ,13/06/1946,M,F,mariah31@adventure-works.com,70000,5,Bachelors,Management,Y
10561,MR.,COLE,WATSON,22/08/1946,S,M,cole1@adventure-works.com,70000,5,Bachelors,Management,Y
10562,MRS.,MICHELE,RUBIO,15/04/1946,S,F,michele54@adventure-works.com,70000,5,Bachelors,Management,N
10563,MR.,BRANDON,THOMAS,11/08/1946,M,M,brandon31@adventure-works.com,60000,4,Bachelors,Management,Y
10564,MRS.,SHEENA,SHEN,10/12/1946,M,F,sheena2@adventure-works.com,60000,4,Bachelors,Management,Y
10565,MRS.,SARAH,PATTERSON,16/02/1946,M,F,sarah35@adventure-works.com,60000,4,Bachelors,Management,Y
10566,MRS.,ALYSSA,ROGERS,21/06/1946,M,F,alyssa27@adventure-works.com,60000,4,Bachelors,Management,Y
10567,MR.,SEAN,RAMIREZ,23/04/1947,S,M,sean14@adventure-works.com,70000,2,Partial College,Professional,Y
10568,MR.,DANIEL,THOMPSON,4/09/1947,M,M,daniel5@adventure-works.com,70000,2,Partial College,Professional,Y
10569,MRS.,EMILY,GONZALES,22/06/1947,M,F,emily42@adventure-works.com,70000,2,Partial College,Professional,Y
10570,MR.,LOUIS,SHEN,4/05/1947,M,M,louis19@adventure-works.com,70000,2,Partial College,Professional,Y
10571,MR.,MAURICE,BLACK,5/10/1947,S,M,maurice21@adventure-works.com,70000,2,Partial College,Professional,Y
10572,MR.,PEDRO,GONZALEZ,23/02/1947,M,M,pedro18@adventure-works.com,70000,2,Partial College,Professional,Y
10573,MR.,JARED,RIVERA,22/06/1947,M,M,jared18@adventure-works.com,60000,5,Bachelors,Management,Y
10574,MR.,BLAKE,MARTIN,16/08/1948,S,M,blake14@adventure-works.com,40000,2,High School,Professional,Y
10575,MRS.,KATE,GOEL,19/10/1948,S,F,kate16@adventure-works.com,40000,2,High School,Professional,Y
10576,MRS.,MACKENZIE,HERNANDEZ,5/10/1948,S,F,mackenzie39@adventure-works.com,60000,2,Partial College,Professional,Y
10577,MRS.,TABITHA,RODRIGUEZ,11/05/1948,S,F,tabitha16@adventure-works.com,60000,2,Partial College,Professional,N
10578,MRS.,ALEXIS,BENNETT,2/07/1948,M,F,alexis23@adventure-works.com,60000,2,Bachelors,Management,Y
10579,MRS.,REBECCA,ALLEN,15/11/1948,M,F,rebecca24@adventure-works.com,60000,2,Bachelors,Management,Y
10580,MR.,SPENCER,BARNES,4/05/1948,M,M,spencer4@adventure-works.com,60000,2,Bachelors,Management,Y
10581,MRS.,LAUREN,GRIFFIN,25/06/1948,M,F,lauren67@adventure-works.com,60000,2,Bachelors,Management,Y
10582,MR.,JAMES,DIAZ,24/02/1948,M,M,james37@adventure-works.com,60000,2,Bachelors,Management,Y
10583,MR.,RICHARD,PRICE,19/12/1948,M,M,richard56@adventure-works.com,70000,4,Bachelors,Management,Y
10584,MRS.,CASSIDY,BUTLER,13/06/1949,M,F,cassidy15@adventure-works.com,60000,2,Partial College,Professional,Y
10585,MRS.,KAYLEE,SCOTT,24/08/1949,M,F,kaylee36@adventure-works.com,60000,2,Partial College,Professional,Y
10586,MRS.,ALYSSA,JAMES,15/09/1949,M,F,alyssa42@adventure-works.com,60000,2,Partial College,Professional,N
10587,MR.,TRISTAN,BENNETT,22/01/1949,S,M,tristan1@adventure-works.com,70000,4,Partial College,Professional,Y
10588,,EMMA,WARD,10/04/1950,M,NA,emma39@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y
10589,MR.,KELVIN,GAO,25/09/1950,M,M,kelvin33@adventure-works.com,60000,2,Partial College,Professional,Y
10590,MRS.,JADE,SANDERS,25/09/1950,M,F,jade2@adventure-works.com,60000,2,Partial College,Professional,Y
10591,MR.,ANGEL,COOK,27/09/1950,M,M,angel20@adventure-works.com,60000,2,Partial College,Professional,Y
10592,MRS.,HEIDI,RAMAN,19/09/1950,M,F,heidi14@adventure-works.com,60000,2,Partial College,Professional,Y
10593,MRS.,KAYLEE,COOPER,15/10/1950,M,F,kaylee14@adventure-works.com,70000,4,Partial College,Professional,Y
10594,MR.,LUCAS,ROBERTS,20/04/1950,M,M,lucas5@adventure-works.com,80000,3,Bachelors,Management,Y
10595,MRS.,EMILY,THOMAS,22/09/1951,M,F,emily11@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y
10596,MRS.,BROOKE,COOK,11/08/1951,M,F,brooke19@adventure-works.com,60000,2,High School,Professional,Y
10597,MR.,LUCAS,RUSSELL,18/04/1951,M,M,lucas67@adventure-works.com,60000,2,Partial College,Professional,Y
10598,MR.,KELVIN,XIE,3/02/1951,S,M,kelvin0@adventure-works.com,60000,2,Partial College,Professional,Y
10599,MRS.,AMANDA,CAMPBELL,2/11/1951,M,F,amanda50@adventure-works.com,60000,2,Partial College,Professional,N
10600,MRS.,AMANDA,GREEN,20/02/1951,M,F,amanda57@adventure-works.com,60000,2,Partial College,Professional,Y
10601,MRS.,SYDNEY,THOMPSON,5/10/1951,M,F,sydney77@adventure-works.com,60000,2,Partial College,Professional,Y
10602,MR.,JUSTIN,MILLER,18/12/1951,M,M,justin37@adventure-works.com,70000,4,Partial College,Professional,Y
10603,MRS.,OLIVIA,WILLIAMS,12/02/1952,M,F,olivia2@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
10604,MR.,ADRIAN,BAILEY,5/01/1952,M,M,adrian16@adventure-works.com,60000,2,High School,Professional,N
10605,MR.,DALTON,BROWN,2/09/1952,M,M,dalton4@adventure-works.com,60000,2,High School,Professional,N
10606,MR.,NOAH,EDWARDS,24/03/1952,M,M,noah28@adventure-works.com,60000,2,High School,Professional,Y
10607,MRS.,GABRIELLE,GREEN,5/05/1952,S,F,gabrielle57@adventure-works.com,60000,2,High School,Professional,Y
10608,MR.,JACKSON,ROBERTS,20/07/1958,S,M,jackson34@adventure-works.com,130000,2,Bachelors,Management,N
10609,MR.,JEROME,CARLSON,9/04/1958,M,M,jerome17@adventure-works.com,160000,1,Partial College,Professional,Y
10610,MR.,WILLIE,CHANDER,24/10/1957,M,M,willie35@adventure-works.com,110000,2,Partial College,Professional,Y
10611,MRS.,CHLOE,HOWARD,2/11/1957,M,F,chloe57@adventure-works.com,110000,2,Partial College,Professional,Y
10612,MRS.,PRISCILLA,NATH,11/06/1957,M,F,priscilla17@adventure-works.com,110000,2,Partial College,Professional,Y
10613,MR.,CLAYTON,TANG,22/05/1957,S,M,clayton24@adventure-works.com,120000,2,High School,Professional,Y
10614,MR.,GREGORY,YUAN,26/02/1957,S,M,gregory11@adventure-works.com,170000,4,Bachelors,Management,N
10615,MRS.,LACEY,SHE,9/03/1956,S,F,lacey36@adventure-works.com,120000,3,High School,Professional,Y
10616,MR.,WARREN,SHE,3/07/1956,M,M,warren36@adventure-works.com,150000,2,High School,Professional,Y
10617,MR.,RANDY,ZHOU,19/11/1955,M,M,randy10@adventure-works.com,110000,3,Partial College,Professional,Y
10618,MRS.,ABIGAIL,RUSSELL,10/07/1955,M,F,abigail45@adventure-works.com,120000,2,Partial High School,Professional,Y
10619,MRS.,MALLORY,GUTIERREZ,7/01/1955,M,F,mallory18@adventure-works.com,130000,3,Partial College,Professional,Y
10620,MRS.,MEGAN,GONZALES,2/02/1955,S,F,megan65@adventure-works.com,130000,3,Partial College,Professional,N
10621,MRS.,CAROLYN,RANA,18/01/1955,M,F,carolyn10@adventure-works.com,170000,3,High School,Professional,N
10622,MRS.,BRIANA,ALONSO,17/10/1955,M,F,briana8@adventure-works.com,170000,3,High School,Professional,Y
10623,MRS.,YOLANDA,ANAND,3/09/1954,M,F,yolanda21@adventure-works.com,80000,3,Partial College,Professional,Y
10624,MR.,PEDRO,GILL,27/04/1944,M,M,pedro34@adventure-works.com,80000,5,Bachelors,Management,Y
10625,MR.,TERRANCE,GONZALEZ,19/06/1944,S,M,terrance16@adventure-works.com,90000,5,Partial College,Professional,N
10626,MRS.,JILLIAN,MEHTA,7/08/1944,M,F,jillian14@adventure-works.com,90000,5,Partial College,Professional,Y
10627,MRS.,SUSAN,SUN,22/04/1944,M,F,susan23@adventure-works.com,120000,4,Bachelors,Management,Y
10628,MRS.,KRISTI,RAMAN,11/07/1944,M,F,kristi29@adventure-works.com,120000,4,Bachelors,Management,Y
10629,MRS.,MEGAN,ALEXANDER,24/07/1945,M,F,megan66@adventure-works.com,80000,5,Partial College,Professional,N
10630,MR.,GERALD,RUIZ,2/09/1945,M,M,gerald10@adventure-works.com,90000,5,Partial College,Professional,Y
10631,MR.,BILLY,DIAZ,20/10/1945,M,M,billy4@adventure-works.com,110000,3,Bachelors,Management,Y
10632,MRS.,STACEY,MA,9/11/1945,M,F,stacey17@adventure-works.com,130000,4,Partial College,Professional,Y
10633,MRS.,LINDSAY,NATH,12/06/1945,M,F,lindsay18@adventure-works.com,160000,3,Bachelors,Management,Y
10634,MR.,NEIL,NAVARRO,14/11/1946,M,M,neil9@adventure-works.com,100000,3,Bachelors,Management,Y
10635,MRS.,ERICA,HE,3/10/1946,S,F,erica17@adventure-works.com,110000,3,Bachelors,Management,Y
10636,MR.,JAMES,LONG,7/04/1954,M,M,james25@adventure-works.com,80000,4,Partial College,Professional,Y
10637,MR.,KEVIN,PATTERSON,9/11/1954,M,M,kevin13@adventure-works.com,110000,3,Partial College,Professional,Y
10638,MR.,DOMINIC,MADAN,26/05/1954,S,M,dominic7@adventure-works.com,130000,4,High School,Professional,N
10639,MR.,JERRY,RAJE,27/01/1953,M,M,jerry15@adventure-works.com,130000,4,Partial College,Professional,N
10640,MR.,TODD,CHOW,13/01/1952,M,M,todd4@adventure-works.com,80000,4,Partial College,Professional,Y
10641,MR.,STUART,RAILSON,7/09/1951,M,M,stuart3@adventure-works.com,90000,4,High School,Professional,Y
10642,MR.,EDUARDO,JOHNSON,2/08/1951,M,M,eduardo1@adventure-works.com,90000,4,High School,Professional,Y
10643,MRS.,STACY,GUTIERREZ,18/01/1951,M,F,stacy11@adventure-works.com,100000,3,Partial College,Professional,N
10644,MRS.,THERESA,SCHMIDT,21/03/1951,M,F,theresa16@adventure-works.com,130000,4,High School,Professional,Y
10645,MS.,PAULA,MARTIN,12/08/1951,M,F,paula3@adventure-works.com,170000,0,Partial College,Management,N
10646,MR.,EMMANUEL,SANCHEZ,11/05/1950,M,M,emmanuel18@adventure-works.com,120000,4,Partial College,Management,N
10647,MR.,JAY,DOMINGUEZ,20/01/1950,S,M,jay42@adventure-works.com,150000,4,Bachelors,Management,N
10648,MR.,CURTIS,LIN,15/08/1949,S,M,curtis7@adventure-works.com,160000,4,High School,Management,N
10649,MRS.,MONICA,KIM,16/08/1948,S,F,monica1@adventure-works.com,70000,5,Partial High School,Skilled Manual,Y
10650,MRS.,JACQUELYN,GILL,11/01/1948,M,F,jacquelyn14@adventure-works.com,80000,5,High School,Management,Y
10651,MRS.,KARI,ROMERO,26/10/1948,M,F,kari29@adventure-works.com,90000,4,High School,Management,Y
